,,,,,,Mortensen M. (7006427065),,
,,,,,,Smart T. (7102576252),,
,,,,,,Hasegawa M. (7403099551),,
,,,,,,Groet J. (7801476527),,
,,,,,,Canzonetta C. (8763182100),,
,,,,,,Syndercombe Court D. (8951289500),,
,,,,,,Bishop C. (12791613800),,
,,,,,,Baldo C. (20533361700),,
,,,,,,Letourneau A. (24450451000),,
,,,,,,Gimelli S. (25651477900),,
,,,,,,Antonarakis S. (36049009800),,
,,,,,,Stathaki E. (37027226700),,
,,,,,,Goh P. (56079423000),,
,,,,,,Murray A. (56368548400),,
,,,,,,Lim S. (56654609800),,
,,,,,,Ballard D. (56654868800),,
,,,,,,Hannan S. (56654984900),,
,,,,,,Abrehart R. (56655163800),,
,,,,,,Dagna-Bricarelli F. (56902735100),,
,,,,,,Wang X. (35072124900),,
,,,,,,de Resende P.E. (39061364200),,
,,,,,,Kuta M. (56974102900),,
,,,,,,Stapleton P. (57189666030),,
,,,,,,Sun G. (57193335241),,
,,,,,,Al-Chalabi A. (7003751621),,
,,,,,,Robberecht W. (7005572606),,
,,,,,,Van Damme P. (7101714325),,
,,,,,,Blair I.P. (7103362406),,
,,,,,,Shaw P.J. (7401650160),,
,,,,,,Van Eijk K.R. (20735654900),,
,,,,,,Van Es M.A. (21740232100),,
,,,,,,Pulit S.L. (25824481600),,
,,,,,,Kavak E. (26431403700),,
,,,,,,Basak A.N. (34867761200),,
,,,,,,McLaughlin R.L. (35183604700),,
,,,,,,Van Doormaal P.T.C. (35184451200),,
,,,,,,Shaw C.E. (35370282000),,
,,,,,,Van Rheenen W. (37038551200),,
,,,,,,Sproviero W. (37113019000),,
,,,,,,Kenna K.P. (37121958600),,
,,,,,,Schellevis R.D. (55237680300),,
,,,,,,Kooyman M. (55509290000),,
,,,,,,Shatunov A. (55632439300),,
,,,,,,Veldink J.H. (56140432000),,
,,,,,,Van den Berg L.H. (56843401500),,
,,,,,,Dekker A.M. (57055131600),,
,,,,,,Brands W.J. (57055446600),,
,,,,,,Van der Spek R.A.A. (57190380020),,
,,,,,,Al Khleifat A. (57192832172),,
,,,,,,Tazelaar G.H.P. (57195693704),,
,,,,,,Hide W. (57200108786),,
,,,,,,Iacoangeli A. (57200614669),,
,,,,,,Middelkoop B. (57200614982),,
,,,,,,Hardiman O. (57201275401),,
,,,,,,Van Vugt J. (57201809028),,
,,,,,,Mora J.S. (57208572268),,
,,,,,,Landers J.E. (57217370182),,
,,,,,,Moisse M. (57219763893),,
,,,,,,Nolder D. (6506525676),,
,,,,,,van Schalkwyk D.A. (6701772417),,
,,,,,,Sutherland C.J. (7102816903),,
,,,,,,Reboud J. (25825387900),,
,,,,,,Oguike M.C. (36010742300),,
,,,,,,Xu G. (36524139500),,
,,,,,,Butcher L. (8901700200),,
,,,,,,van den Born L. (6602839807),,
,,,,,,Casteels I. (7003459388),,
,,,,,,Bainbridge J. (7005169657),,
,,,,,,Stockman A. (7006086539),,
,,,,,,Henning G. (7102449400),,
,,,,,,Sundaram V. (8962224100),,
,,,,,,Robbie S. (14420317400),,
,,,,,,Ripamonti C. (19737698100),,
,,,,,,de Ravel T. (22134312900),,
,,,,,,Di Angelantonio E. (6506648257),,
,,,,,,Pastinen T. (6601992219),,
,,,,,,van der Ent M. (6603196118),,
,,,,,,Kaan A. (7004200484),,
,,,,,,Guigo R. (7004339139),,
,,,,,,Danesh J. (7006642150),,
,,,,,,Ge B. (7007183186),,
,,,,,,Garner S.F. (7103242255),,
,,,,,,Martens J.H.A. (7201836987),,
,,,,,,Guerrero J. (7203082588),,
,,,,,,Roberts D.J. (7404250830),,
,,,,,,Walter K. (8280177400),,
,,,,,,Watt S. (8563470100),,
,,,,,,Ruklisa D. (14523305700),,
,,,,,,Wheeler E. (23487348300),,
,,,,,,Juan D. (23492288400),,
,,,,,,Janssen-Megens E.M. (26026973300),,
,,,,,,O'Connell J. (26325004500),,
,,,,,,Kwan T. (35337205100),,
,,,,,,Downes K. (35361376900),,
,,,,,,Kaptoge S. (35781340500),,
,,,,,,Kostadima M.A. (42861761400),,
,,,,,,Bomba L. (54580551200),,
,,,,,,Elding H. (54683927200),,
,,,,,,Petersen R. (55041875100),,
,,,,,,Riveros-Mckay F. (55600084700),,
,,,,,,Astle W.J. (55637664100),,
,,,,,,Kundu K. (55705271700),,
,,,,,,Soranzo N. (55800239500),,
,,,,,,Vasquez L. (55976141800),,
,,,,,,Sharifi N. (56058007300),,
,,,,,,Mandoli A. (56135926800),,
,,,,,,Grassi L. (56267936100),,
,,,,,,Berentsen K. (56387570000),,
,,,,,,Mead D. (56509124800),,
,,,,,,Iotchkova V. (56530864700),,
,,,,,,Staley J.R. (56564963800),,
,,,,,,Lambourne J.J. (56688442500),,
,,,,,,Jiang T. (56767671100),,
,,,,,,Wang S.Y. (56784882100),,
,,,,,,Sambrook J. (56804651500),,
,,,,,,Kamat M. (56888510000),,
,,,,,,Chen L. (57108838900),,
,,,,,,Allen D. (57188743728),,
,,,,,,Daugherty L.C. (57191832541),,
,,,,,,Bujold D. (57191989299),,
,,,,,,Sheard S.M. (57191989983),,
,,,,,,Mann A.L. (57191991224),,
,,,,,,Kim B. (57191995695),,
,,,,,,Bouman H. (57191995760),,
,,,,,,Yang Y. (57191995813),,
,,,,,,Garrido-Martín D. (57191996127),,
,,,,,,Butterworth A.S. (57203080999),,
,,,,,,Rico D. (57205336150),,
,,,,,,Moore C. (57208140287),,
,,,,,,Frontini M. (57212735122),,
,,,,,,Carrillo-de-Santa-Pau E. (57219542183),,
,,,,,,Ginn S. (7004592947),,
,,,,,,Alexander I. (7103382748),,
,,,,,,Buckley M. (7202941819),,
,,,,,,Wei C. (7401658175),,
,,,,,,Kramer B. (8585041400),,
,,,,,,Hallwirth C. (8970366300),,
,,,,,,Shahab A. (11142016600),,
,,,,,,Malani N. (24598009300),,
,,,,,,Bushman F. (35425749000),,
,,,,,,Hyman J. (36339625500),,
,,,,,,Garg G. (36699453100),,
,,,,,,Ruan X. (55262401500),,
,,,,,,Veeravalli L. (55353268500),,
,,,,,,Ranganathan S. (55577597300),,
,,,,,,Liddle C. (55865672000),,
,,,,,,Peters T. (56625506900),,
,,,,,,Hetherington N. (56656357400),,
,,,,,,Hatzikotoulas K. (6506564638),,
,,,,,,Doumatey A.P. (6507897813),,
,,,,,,Bradman N. (6602156619),,
,,,,,,Ekong R. (6602264965),,
,,,,,,Jallow M. (6603672777),,
,,,,,,Pirie F. (6701441752),,
,,,,,,Bojang K. (6701577797),,
,,,,,,Bekele E. (6701642486),,
,,,,,,Rockett K. (7003949633),,
,,,,,,Motala A. (7003996255),,
,,,,,,Sandhu M.S. (7004012378),,
,,,,,,Tollman S. (7004554639),,
,,,,,,Seeley J. (7005429371),,
,,,,,,Rotimi C. (7006238725),,
,,,,,,Ramsay M. (7102729474),,
,,,,,,Kwiatkowski D. (7102780531),,
,,,,,,Norris S.A. (7103213613),,
,,,,,,Kivinen K. (7801501589),,
,,,,,,Asimit J. (8702723500),,
,,,,,,Pomilla C. (10039099800),,
,,,,,,Asiki G. (12752430200),,
,,,,,,Tachmazidou I. (18234177100),,
,,,,,,Sisay-Joof F. (23487031900),,
,,,,,,Gurdasani D. (24401522500),,
,,,,,,Choudhury A. (25031506700),,
,,,,,,Mekonnen E. (25960804000),,
,,,,,,Iles L. (27567674300),,
,,,,,,Nsubuga R.N. (36806561500),,
,,,,,,Ritchie G.R.S. (37665969200),,
,,,,,,Tekola-Ayele F. (56112615800),,
,,,,,,Pollard M.O. (56463621700),,
,,,,,,Karthikeyan S. (56463639600),,
,,,,,,Carstensen T. (56464003200),,
,,,,,,Oljira T. (56464277700),,
,,,,,,Young E.H. (57204936727),,
,,,,,,Kamali A. (57206476386),,
,,,,,,Welch H. (7103106258),,
,,,,,,Lomax-Browne H. (35750493100),,
,,,,,,Spector A. (57193404807),,
,,,,,,Azimi T. (57214328445),,
,,,,,,Han J.Y. (7406440402),,
,,,,,,Lee H.J. (55762558500),,
,,,,,,Hwang Y.S. (55918548500),,
,,,,,,Lee B.R. (56124581700),,
,,,,,,Kim H. (56493773500),,
,,,,,,Yoon J. (56580912000),,
,,,,,,Seo M. (56581204600),,
,,,,,,Choi H.J. (57051764200),,
,,,,,,Kim S.K. (57202118064),,
,,,,,,Lee H.C. (57207324937),,
,,,,,,Park Y.H. (57215043807),,
,,,,,,Grundberg E. (6506067746),,
,,,,,,Tchernof A. (7003627701),,
,,,,,,Demenais F. (7005434333),,
,,,,,,Vohl M.C. (7006725579),,
,,,,,,Flicek P. (16506662800),,
,,,,,,Guénard F. (24066844500),,
,,,,,,Cheung W.A. (24340736200),,
,,,,,,Pin I. (24559126900),,
,,,,,,Boulier E. (34771096400),,
,,,,,,Shao X. (35280890300),,
,,,,,,Morin A. (55329584700),,
,,,,,,Aïssi D. (56060695200),,
,,,,,,Datta A. (56594242900),,
,,,,,,Simon M.M. (56688032400),,
,,,,,,Allum F. (56688483700),,
,,,,,,Bouzigon E. (57188650679),,
,,,,,,Siroux V. (57196095623),,
,,,,,,Redensek A. (57204374443),,
,,,,,,Clarke L. (57205443184),,
,,,,,,Zamoyska R. (7004881373),,
,,,,,,Thomas S. (7404655003),,
,,,,,,Wright D. (57204718276),,
,,,,,,Haupt S. (57204734284),,
,,,,,,Bray C. (57204734591),,
,,,,,,Howell M. (7102829788),,
,,,,,,Parker P.J. (7202013506),,
,,,,,,Saunders R.E. (8694786300),,
,,,,,,Zalmas L.P. (24451551900),,
,,,,,,Rocha N. (35191046800),,
,,,,,,Deiss K. (55305552800),,
,,,,,,Chakravarty P. (55403192700),,
,,,,,,Semple R. (56673851200),,
,,,,,,Martini S. (56725174500),,
,,,,,,Segeren H.A. (57136791800),,
,,,,,,Soliman T.N. (57200211212),,
,,,,,,Lockwood N. (57220386279),,
,,,,,,Laayouni H. (6506332416),,
,,,,,,Feuk L. (6603142376),,
,,,,,,Tomlinson C. (7004413158),,
,,,,,,Eichler E.E. (7005436796),,
,,,,,,Warren W.C. (7202784659),,
,,,,,,Sharp A.J. (8553148600),,
,,,,,,Ribeca P. (12766653600),,
,,,,,,Alioto T. (15759152900),,
,,,,,,Paten B. (16507193300),,
,,,,,,Hillier L.D.W. (35351976400),,
,,,,,,Green R.E. (36023707900),,
,,,,,,Gordon D. (55228966500),,
,,,,,,Perez R.G. (55357132600),,
,,,,,,Huddleston J. (55630361900),,
,,,,,,Armstrong J. (56121549100),,
,,,,,,Fiddes I.T. (56520421900),,
,,,,,,Kuderna L.F.K. (57003591900),,
,,,,,,Armero A.S. (57094096200),,
,,,,,,Tran A. (57200685674),,
,,,,,,Garrido J.Ǵ. (57200689299),,
,,,,,,Betranpetit J. (57200689430),,
,,,,,,Povolotskaya I. (57202687360),,
,,,,,,Ho D. (57220647814),,
,,,,,,Håkelien A.M. (6507412369),,
,,,,,,Meza-Zepeda L.A. (6602589294),,
,,,,,,Tarpey P.S. (6602833094),,
,,,,,,Skotheim R.I. (6602943239),,
,,,,,,Flanagan A. (7006896813),,
,,,,,,Rieder H. (7102703803),,
,,,,,,Thomassen G.O.S. (14058957400),,
,,,,,,Lothe R.A. (16171650300),,
,,,,,,Ahlquist T.C. (16241194700),,
,,,,,,Bryne J.C. (23476756300),,
,,,,,,Szuhai K. (25123357900),,
,,,,,,Campbell P. (35397659000),,
,,,,,,Fernandez-Cuesta L. (35589848600),,
,,,,,,Möhlendick B. (54783089300),,
,,,,,,Lorenz S. (55266491400),,
,,,,,,Barøy T. (55440458500),,
,,,,,,Nome T. (55495993800),,
,,,,,,Sun J. (55887630300),,
,,,,,,Vodák D. (56194670800),,
,,,,,,Dickens N.J. (6602989159),,
,,,,,,Mottram J.C. (7005613209),,
,,,,,,Carvalho S.F.G. (7005619806),,
,,,,,,Dietze R. (7006201586),,
,,,,,,Costa D.L. (7201884714),,
,,,,,,Brown E. (7404129341),,
,,,,,,Costa C.H.N. (35516775800),,
,,,,,,Damasceno J.D. (35810212100),,
,,,,,,Carnielli J.B.T. (36102384700),,
,,,,,,Crouch K. (56940917500),,
,,,,,,Silva V.C. (57192422859),,
,,,,,,Forrester S. (57198341646),,
,,,,,,Jeffares D.C. (57203610049),,
,,,,,,Thirlwell C. (6603079245),,
,,,,,,Salvesen H.B. (7004474802),,
,,,,,,Widschwendter M. (7006520678),,
,,,,,,Teschendorff A.E. (8528968400),,
,,,,,,Yang Z. (15019966200),,
,,,,,,Pipinikas C.P. (19934115400),,
,,,,,,Anjum S. (56015360600),,
,,,,,,Jiao Y. (56331177200),,
,,,,,,Janes S.M. (56514246800),,
,,,,,,Jones A. (57207018800),,
,,,,,,Hummerich H. (6602200069),,
,,,,,,Van Heel D.A. (6603786839),,
,,,,,,Ciclitira P.J. (7004331297),,
,,,,,,Mirza M.M. (7102855185),,
,,,,,,Bockett N.A. (23987785500),,
,,,,,,Simpson M.A. (55605775809),,
,,,,,,Hunt K.A. (57197038575),,
,,,,,,Mistry V. (57208477661),,
,,,,,,Weiss A. (7402247675),,
,,,,,,Walker L. (7402359366),,
,,,,,,Heuts F. (8873048100),,
,,,,,,Kenefeck R. (10046631800),,
,,,,,,Schmidt E. (24402995300),,
,,,,,,Wardzinski L. (54386197100),,
,,,,,,Wang C. (56468584400),,
,,,,,,Kogimtzis A. (56469610800),,
,,,,,,Bowers C. (56481164700),,
,,,,,,Ovcinnikovs V. (56481663700),,
,,,,,,Teschendorff A. (8528968400),,
,,,,,,Gao Y. (56991656900),,
,,,,,,Privolizzi R. (56113117500),,
,,,,,,Karda R. (56589998400),,
,,,,,,O’Neill H.C. (57216392830),,
,,,,,,Sharples L.D. (7004964663),,
,,,,,,Tierney J.F. (7101757009),,
,,,,,,Forman J.R. (8606931500),,
,,,,,,Mihaylova B. (8764800900),,
,,,,,,White I.R. (35235524000),,
,,,,,,Jones H.E. (55331410900),,
,,,,,,Higgins J.P.T. (55616553600),,
,,,,,,Smith I.L. (57037705500),,
,,,,,,Cicero R. (57190165403),,
,,,,,,Clayton G.L. (57190286155),,
,,,,,,Lokuge K. (57194205749),,
,,,,,,Thorpe B. (57194214005),,
,,,,,,Gomez V. (7005318890),,
,,,,,,Jolly C. (8730584600),,
,,,,,,Shivkumar M. (55893002400),,
,,,,,,Starling S. (56454140900),,
,,,,,,Len A. (57193882129),,
,,,,,,Remize F. (8768998000),,
,,,,,,Barba F.J. (36190434200),,
,,,,,,Roselló-Soto E. (56449272100),,
,,,,,,Kamani M.H. (56938820300),,
,,,,,,Lorenzo J.M. (57195195602),,
,,,,,,Clark J. (57218227445),,
,,,,,,Clayton P.T. (26643542700),,
,,,,,,Goldstein R.A. (7403005698),,
,,,,,,Worth A.J.J. (12786401200),,
,,,,,,Tamuri A.U. (35590604000),,
,,,,,,Veys P. (57203102921),,
,,,,,,Merrill J. (7202263466),,
,,,,,,Fiers M. (8866890800),,
,,,,,,Kalender Atak Z. (55386229100),,
,,,,,,Svetlichnyy D. (56311094900),,
,,,,,,Imrichova H. (56311194100),,
,,,,,,Aerts S. (57203077111),,
,,,,,,Nagele R.G. (7004540846),,
,,,,,,Peakman M. (7005867806),,
,,,,,,McGuire P. (7101880438),,
,,,,,,Stone J.M. (35254619400),,
,,,,,,Pollak T.A. (55180222600),,
,,,,,,Rogers J.P. (55585802400),,
,,,,,,David A.S. (57208765987),,
,,,,,,Luttringer O. (6506099547),,
,,,,,,Arlington S. (6506763920),,
,,,,,,Kloss S. (57190279235),,
,,,,,,McCarthy M. (57191904023),,
,,,,,,Wise J. (57196771567),,
,,,,,,Smith I. (57200686099),,
,,,,,,Georgieva E. (57200686233),,
,,,,,,Greiffenberg L. (57200686788),,
,,,,,,Jones G. (57200687763),,
,,,,,,Christie D. (57200689048),,
,,,,,,Möller A. (57200689482),,
,,,,,,Arend M. (57200691352),,
,,,,,,Brodsky E. (57200692093),,
,,,,,,Chubb J. (7006549122),,
,,,,,,Lenn T. (25655029500),,
,,,,,,Miermont A. (55347116200),,
,,,,,,Nichols J. (56015934200),,
,,,,,,Antolović V. (56237652800),,
,,,,,,Millward L. (57208697087),,
,,,,,,Jeffares D. (6603226866),,
,,,,,,Sojo V. (57091567800),,
,,,,,,dos Reis M. (57197189115),,
,,,,,,Diaz G.A. (7201671437),,
,,,,,,Kasarskis A. (7801322611),,
,,,,,,Zinberg R. (7801621718),,
,,,,,,Bashir A. (8602313300),,
,,,,,,Linderman M.D. (16175219500),,
,,,,,,Sanderson S.C. (35554206800),,
,,,,,,Mahajan M. (36017109200),,
,,,,,,Zweig M. (55978583300),,
,,,,,,Suckiel S.A. (56667621900),,
,,,,,,Williams G. (7406083266),,
,,,,,,Zhu L. (55710395600),,
,,,,,,Li H. (56184012500),,
,,,,,,Wu H. (56714038100),,
,,,,,,Sang Q. (57193390160),,
,,,,,,Liu K. (57195306399),,
,,,,,,Peggs K. (35416735200),,
,,,,,,Quezada S. (57205358086),,
,,,,,,Mognetti B.M. (6602388721),,
,,,,,,Kotar J. (12804936400),,
,,,,,,Šarić A. (23669259400),,
,,,,,,Di Michele L. (36717264800),,
,,,,,,Parolini L. (56610371200),,
,,,,,,Bachmann S.J. (57189358987),,
,,,,,,Cicuta P. (57216243331),,
,,,,,,Forshew T. (6506634124),,
,,,,,,Soo R.A. (6603174993),,
,,,,,,Rosenfeld N. (6604022727),,
,,,,,,Lim H.L. (7403094991),,
,,,,,,Rueda O.M. (16686675000),,
,,,,,,Tsui D.W.Y. (23096203700),,
,,,,,,Murtaza M. (26647673500),,
,,,,,,Marass F. (35519967000),,
,,,,,,Gale D. (55236373600),,
,,,,,,Chandrananda D. (56157012000),,
,,,,,,Goh B.C. (56950101400),,
,,,,,,Chin T.M. (57197789855),,
,,,,,,Eisen T. (57203050547),,
,,,,,,Wong A.S.C. (57211798809),,
,,,,,,Liu W. (57214322729),,
,,,,,,Smith C.G. (57216536923),,
,,,,,,Morris J. (57220569408),,
,,,,,,Bulgakov O.V. (6602391565),,
,,,,,,Khani S. (6603043352),,
,,,,,,Pawlyk B.S. (6603109826),,
,,,,,,Adamian M. (7003684675),,
,,,,,,Berson E.L. (7005054136),,
,,,,,,Sandberg M.A. (7102025829),,
,,,,,,Shu X. (8846274100),,
,,,,,,Sun X. (56191625900),,
,,,,,,Smith A.J. (57203012241),,
,,,,,,Li T. (57211840689),,
,,,,,,Lye G. (7004669230),,
,,,,,,Leak D. (7007046907),,
,,,,,,Hamley-Bennett C. (57163711800),,
,,,,,,Bailly M. (7005694219),,
,,,,,,Phillips J.B. (9240949100),,
,,,,,,Ezra D.G. (11439021900),,
,,,,,,Kozdon K. (56145174600),,
,,,,,,Caridi B. (57219805164),,
,,,,,,Duru I. (57219873151),,
,,,,,,Best S. (7102270379),,
,,,,,,Han G. (7202923438),,
,,,,,,Huang J. (35242219300),,
,,,,,,Li X. (50262023000),,
,,,,,,Fu Y. (56443032500),,
,,,,,,Gu T. (56763502800),,
,,,,,,Wang G. (57191594418),,
,,,,,,Xie C. (57195522862),,
,,,,,,Chen T. (57212623748),,
,,,,,,Williams G.R. (7406083266),,
,,,,,,Zhu L.M. (55710395600),,
,,,,,,Wu J. (57116662400),,
,,,,,,Niu S. (57193713166),,
,,,,,,Wang H. (57194201473),,
,,,,,,Wu J. (57194273124),,
,,,,,,Fan Q. (57201391728),,
,,,,,,Xie X. (57205664208),,
,,,,,,Zachary I.C. (7006463251),,
,,,,,,Peebles D.M. (7006889522),,
,,,,,,Milne J.S. (7102806335),,
,,,,,,Aitken R.P. (7201960244),,
,,,,,,David A.L. (7402605276),,
,,,,,,Wallace J.M. (7402967637),,
,,,,,,Carr D.J. (36834354700),,
,,,,,,Martin J.F. (55619306923),,
,,,,,,Ndung'u T. (6507164421),,
,,,,,,Alter G. (7006576784),,
,,,,,,Reddy T. (7102586351),,
,,,,,,Mabuka J.M. (8517468700),,
,,,,,,Ismail N. (15750683100),,
,,,,,,Dugast A.S. (35198021800),,
,,,,,,Euler Z. (35198062700),,
,,,,,,Muema D.M. (55536949900),,
,,,,,,Moodley A. (56653308400),,
,,,,,,Ramlakhan Y. (57195612431),,
,,,,,,Tricker P.J. (6505962496),,
,,,,,,Ebendorff-Heidepriem H. (7004150546),,
,,,,,,Fleury D. (8607031600),,
,,,,,,Hutchinson M.R. (35580729400),,
,,,,,,Kostecki R. (55508123800),,
,,,,,,Narayan R.J. (55769745945),,
,,,,,,Arman A. (57204693937),,
,,,,,,El Habti A. (57211838757),,
,,,,,,Zhang B. (57215034871),,
,,,,,,Rosser E.C. (40561697500),,
,,,,,,Ll Wilkinson M.G. (57208839767),,
,,,,,,Jawdat D. (6508008574),,
,,,,,,Saudemont A. (7004019930),,
,,,,,,Sarvaria A. (55861155600),,
,,,,,,Madrigal J.A. (57201015291),,
,,,,,,Norazmi M.N. (6603807663),,
,,,,,,Gilleron M. (7003693338),,
,,,,,,De Libero G. (7004170183),,
,,,,,,Huggett J. (7004275075),,
,,,,,,Mori L. (7005058439),,
,,,,,,Puzo G. (7006394214),,
,,,,,,Sarmiento M.E. (7006562430),,
,,,,,,Rook G. (7102196411),,
,,,,,,Acosta A. (7103261106),,
,,,,,,Kim L. (8935673700),,
,,,,,,Camacho F. (15838764600),,
,,,,,,Otero O. (19235310200),,
,,,,,,Lepore M. (37109883900),,
,,,,,,Reyes F. (46961400600),,
,,,,,,Sunter N.J. (6505691936),,
,,,,,,Birmann B.M. (6505848992),,
,,,,,,Allsup D.J. (6602087464),,
,,,,,,Monnereau A. (6602539405),,
,,,,,,Mainou-Fowler T. (6603549223),,
,,,,,,Vajdic C.M. (6603573607),,
,,,,,,Bracci P.M. (6603636147),,
,,,,,,Cozen W. (6603803363),,
,,,,,,Teras L.R. (6603921211),,
,,,,,,Brooks-Wilson A.R. (6701511300),,
,,,,,,Purdue M.P. (6701653966),,
,,,,,,Bea S. (6701673488),,
,,,,,,Tinker L.F. (7003283550),,
,,,,,,Camp N.J. (7003563293),,
,,,,,,Ennas M.G. (7003874670),,
,,,,,,Slager S. (7004007621),,
,,,,,,Summerfield G. (7004113744),,
,,,,,,Pettitt A.R. (7004135975),,
,,,,,,Maynadie M. (7004180443),,
,,,,,,Dearden C. (7004292619),,
,,,,,,Rosenquist R. (7004293839),,
,,,,,,Goldin L.R. (7004384693),,
,,,,,,Call T.G. (7004396950),,
,,,,,,Offit K. (7005067583),,
,,,,,,Holly E.A. (7005548789),,
,,,,,,Severson R.K. (7005585553),,
,,,,,,Cerhan J.R. (7005949363),,
,,,,,,Vermeulen R.C.H. (7006012910),,
,,,,,,Carracedo A. (7006062179),,
,,,,,,Clavel J. (7006077863),,
,,,,,,Pepper C. (7006094097),,
,,,,,,Fegan C. (7006455518),,
,,,,,,Morton L.M. (7006491443),,
,,,,,,Albanes D. (7006558522),,
,,,,,,Hjalgrim H. (7006672527),,
,,,,,,North K.E. (7006800602),,
,,,,,,Glenn M. (7007088415),,
,,,,,,Ferri G.M. (7102343097),,
,,,,,,Melbye M. (7102477985),,
,,,,,,Pratt G. (7102505417),,
,,,,,,Boffetta P. (7102621930),,
,,,,,,Link B.K. (7102802933),,
,,,,,,Campo E. (7103168343),,
,,,,,,Zheng T. (7201358801),,
,,,,,,Catovsky D. (7201417070),,
,,,,,,Dyer M.J.S. (7201700604),,
,,,,,,McKay J. (7201891825),,
,,,,,,Weinstein S. (7202467316),,
,,,,,,Jackson R.D. (7404310087),,
,,,,,,Harris R.J. (7405698527),,
,,,,,,Zhang Y. (7601312676),,
,,,,,,Berndt S.I. (8551151700),,
,,,,,,Diver W.R. (8721972000),,
,,,,,,Benavente Y. (8914201100),,
,,,,,,Hall A.G. (9038833100),,
,,,,,,Liebow M. (9743104300),,
,,,,,,Quintela I. (15722586200),,
,,,,,,Majid A. (16203552600),,
,,,,,,Marr H. (25825215200),,
,,,,,,Topka S. (25960458600),,
,,,,,,Houlston R. (34569730700),,
,,,,,,Rothman N. (34572851700),,
,,,,,,Allan J.M. (35328920100),,
,,,,,,Cocco P. (35394445900),,
,,,,,,Curtin K. (35395218100),,
,,,,,,Nieters A. (36972982700),,
,,,,,,Mansouri L. (41762147800),,
,,,,,,Joseph V. (54418770000),,
,,,,,,De Sanjose S. (54790529200),,
,,,,,,Holroyd A. (55325093800),,
,,,,,,Clot G. (55332884600),,
,,,,,,Smedby K.E. (55663229800),,
,,,,,,Sava G.P. (55697921200),,
,,,,,,Martin-Garcia D. (55702968900),,
,,,,,,Speedy H.E. (56396855200),,
,,,,,,Jayne S. (56439445300),,
,,,,,,Glimelius B. (56457740000),,
,,,,,,Jackson G.H. (56596067800),,
,,,,,,Lan Q. (56682598900),,
,,,,,,Bailey J.R. (56910408200),,
,,,,,,Riboli E. (57191801446),,
,,,,,,Skibola C.F. (57201140654),,
,,,,,,Lawrence C. (57206142387),,
,,,,,,Miligi L. (57208356228),,
,,,,,,Siwy Z. (7004069440),,
,,,,,,Paulo A. (7003821508),,
,,,,,,Castillo C. (57201802603),,
,,,,,,Paglianti A. (7004222932),,
,,,,,,Ducci A. (8259228300),,
,,,,,,Micheletti M. (9743977900),,
,,,,,,Pieralisi I. (57016738700),,
,,,,,,Rodriguez G. (57195616643),,
,,,,,,Mouquet H. (6508246982),,
,,,,,,Learn G.H. (6603945316),,
,,,,,,Bibollet-Ruche F. (6701671843),,
,,,,,,Farzan M. (7003535041),,
,,,,,,Bjorkman P.J. (7004758558),,
,,,,,,Nussenzweig M.C. (7005243263),,
,,,,,,Mascola J.R. (7005343486),,
,,,,,,Denny T.N. (7005696879),,
,,,,,,Acharya P. (7006412674),,
,,,,,,Kwong P.D. (7006992407),,
,,,,,,Decker J.M. (7102165126),,
,,,,,,Silvestri G. (7102565280),,
,,,,,,West A.P. (7202674608),,
,,,,,,Shaw G.M. (7401773516),,
,,,,,,Martin L. (7403870482),,
,,,,,,Brown C.S. (7408311432),,
,,,,,,Huang Y. (7501575029),,
,,,,,,Theo Verrips C. (12751890900),,
,,,,,,Rutten L. (13407268900),,
,,,,,,Song R. (14069026600),,
,,,,,,Galimidi R.P. (25951384400),,
,,,,,,Ho D.D. (36829851500),,
,,,,,,Pace C.S. (54385665000),,
,,,,,,Barbian H.J. (55225665900),,
,,,,,,Strokappe N.M. (55276620300),,
,,,,,,Iyer S.S. (55307820000),,
,,,,,,Zhang B. (55595752300),,
,,,,,,Jackson R. (56612668900),,
,,,,,,Parrish N.F. (56688333700),,
,,,,,,Connors M. (56745718900),,
,,,,,,Hahn B.H. (56882318200),,
,,,,,,Weiss R.A. (57203616316),,
,,,,,,Li Y. (57204538963),,
,,,,,,Spooner W. (6602651161),,
,,,,,,Beal K. (6701541159),,
,,,,,,Pignatelli M. (7005888415),,
,,,,,,Yates A. (8910970500),,
,,,,,,Brent S. (16303203900),,
,,,,,,Vilella A. (23478494900),,
,,,,,,Muffato M. (23485883100),,
,,,,,,Kulesha E. (35314326000),,
,,,,,,Gordon L. (35345001700),,
,,,,,,Fitzgerald S. (57057084400),,
,,,,,,Amode R. (57189034232),,
,,,,,,Searle S. (57203609197),,
,,,,,,MacDonell C.W. (6602424728),,
,,,,,,Gardiner K.R. (14007641000),,
,,,,,,Gardiner P.F. (35556202100),,
,,,,,,Chopek J.W. (37030671700),,
,,,,,,Shepard P.C. (57200570433),,
,,,,,,Kuijpers T.W. (6601992219),,
,,,,,,Lowy E. (6602782101),,
,,,,,,Sultan M. (7101677328),,
,,,,,,Albers C.A. (14025570900),,
,,,,,,Pancaldi V. (16043223200),,
,,,,,,Pourfarzad F. (22942276500),,
,,,,,,Rapin N. (23390492100),,
,,,,,,Merkel A. (23982904000),,
,,,,,,Rendon A. (26536636300),,
,,,,,,Amstislavskiy V. (35112737300),,
,,,,,,Dermitzakis E.T. (35354477100),,
,,,,,,Antonarakis S.E. (36049009800),,
